stkcd,year,current_assets,fixed_assets_net,total_assets,current_liabilities,total_liabilities,net_profit,depr_amort,equity_nature_id,never_st,m2,lev,npr,size,tang,lag_total_assets,growth,ndts,soe,liq,m2_growth,industry_name_d,industry_code_d,ind_code_raw,ind_code,lev_raw,npr_raw,tang_raw,growth_raw,ndts_raw,liq_raw
600008,2023,26110039132.0,6392295653.0,109359237181.96,28685341554.0,70984346029.0,2086492234.0,3309020277.0,1,1.0,292271.33,0.6490932806242145,0.0190792500731176,25.4179040540448,0.0584522699473847,104883239925.47,0.0426760010433568,0.0302582604109994,1.0,0.9102223546074218,9.698250300789612,水的生产和供应业,D46,D,D,0.6490932806242145,0.0190792500731176,0.0584522699473847,0.0426760010433568,0.0302582604109994,0.9102223546074218
600008,2024,32092090402.0,6396813683.0,111183026215.34,29799998750.0,72018368707.0,4144467318.0,3324543612.0,1,1.0,313532.23,0.647746073825283,0.037276079443754,25.434443565163544,0.0575340850195119,109359237181.96,0.016677046039974,0.0299015391572541,1.0,1.076915830474657,7.274370702045929,水的生产和供应业,D46,D,D,0.647746073825283,0.037276079443754,0.0575340850195119,0.016677046039974,0.0299015391572541,1.076915830474657
600008,2025,31966004708.0,6704425125.0,109128582749.51,28391482684.0,69580114047.0,2253429459.0,2835467891.0,1,1.0,340294.81,0.6375975229762839,0.0206493056376663,25.415792682177862,0.0614360138845485,111183026215.34,-0.0184780315463885,0.0259828160465387,1.0,1.1259012100137489,8.535830590686011,水的生产和供应业,D46,D,D,0.6375975229762839,0.0206493056376663,0.0614360138845485,-0.0184780315463885,0.0259828160465387,1.1259012100137489
600011,2011,34420438737.0,154808020444.0,254365393306.0,94343051824.0,196205531181.0,1364259259.0,11900092978.0,1,1.0,85159.09,0.7713530863255678,0.0053633839150391,26.262037626556904,0.6086048830462047,223952747826.0,0.1357993852508078,0.0467834591149915,1.0,0.3648433887978569,17.322971438522305,电力、热力生产和供应业,D44,D,D,0.7713530863255678,0.0053633839150391,0.6086048830462047,0.1357993852508078,0.0467834591149915,0.3648433887978569
600011,2012,35158795602.0,159363081059.0,256861869430.0,91962416127.0,191943629092.0,6852454047.0,11089942862.0,1,1.0,97414.88,0.7472640042601125,0.0266775838009986,26.27180430431621,0.620423270346203,254365393306.0,0.0098145274070233,0.0431747339011804,1.0,0.382317006041313,14.391640399163496,电力、热力生产和供应业,D44,D,D,0.7472640042601125,0.0266775838009986,0.620423270346203,0.0098145274070233,0.0431747339011804,0.382317006041313
600011,2013,33537970053.0,160926056252.0,260274853102.0,97383839896.0,186230234532.0,13104348226.0,11502141315.0,1,1.0,110652.5,0.7155137436923943,0.0503481149631635,26.28500403691172,0.618292756038687,256861869430.0,0.0132872336387402,0.044192288182725,1.0,0.369247992495149,13.58890962037831,电力、热力生产和供应业,D44,D,D,0.7155137436923943,0.0503481149631635,0.618292756038687,0.0132872336387402,0.044192288182725,0.3443894807271566
600011,2014,36632662328.0,169744255392.0,272164949588.0,102915117805.0,188745048295.0,13364213038.0,11934858940.0,1,1.0,122837.48,0.6934950609206658,0.049103358306169,26.329674151745465,0.6236815418332037,260274853102.0,0.0456828477445738,0.0438515648619223,1.0,0.3559502540473237,11.011933756580271,电力、热力生产和供应业,D44,D,D,0.6934950609206658,0.049103358306169,0.6236815418332037,0.0456828477445738,0.0438515648619223,0.3559502540473237
600011,2015,31931634881.0,195479962401.0,299729722622.0,120930506201.0,203789865600.0,17549677071.0,14323139847.0,1,1.0,139227.81,0.6799121015335765,0.0585516742132795,26.426146980932803,0.6521874463799069,272164949588.0,0.1012796580739996,0.0477868518400606,1.0,0.2914058328413174,13.343101795966517,电力、热力生产和供应业,D44,D,D,0.6799121015335765,0.0585516742132795,0.6521874463799069,0.1012796580739996,0.0477868518400606,0.2640494601744745
600011,2016,37066336432.0,194999623636.0,309417628458.0,130375662371.0,212651598210.0,10786224818.0,14817786207.0,1,1.0,155006.67,0.6872640038958384,0.0348597617781305,26.45795774973249,0.6302149771097125,299729722622.0,0.0323221392635049,0.0478892759951825,1.0,0.297675268409915,11.333123748768315,电力、热力生产和供应业,D44,D,D,0.6872640038958384,0.0348597617781305,0.6302149771097125,0.0323221392635049,0.0478892759951825,0.2843041082815224
600011,2017,48613038622.0,245079481789.0,378693729128.0,156062240378.0,286490060307.0,2146571985.0,19166860444.0,1,1.0,169023.53,0.7565217965628505,0.0056683589399349,26.659993612773302,0.6471706894997518,309417628458.0,0.2238918998094624,0.0506130917143376,1.0,0.3398730991870897,9.042746354076248,电力、热力生产和供应业,D44,D,D,0.7565217965628505,0.0056683589399349,0.6471706894997518,0.2238918998094624,0.0506130917143376,0.3114977620739895
600011,2018,61799067526.0,246317446847.0,403441456827.0,138206215991.0,301655257584.0,2407407595.0,19852411577.0,1,1.0,182674.42,0.74770515642212,0.0059671795108362,26.72329722572115,0.6105407430962742,378693729128.0,0.0653502442619935,0.0492076638160488,1.0,0.4471511435493202,8.076325231167525,电力、热力生产和供应业,D44,D,D,0.74770515642212,0.0059671795108362,0.6105407430962742,0.0653502442619935,0.0492076638160488,0.4471511435493202
600011,2019,60791468396.0,240550225655.0,413596544694.0,141820818260.0,296307700607.0,2377913891.0,20887241418.0,1,1.0,198648.88,0.7164172535005671,0.0057493562784943,26.748156805884264,0.5816059847235219,403441456827.0,0.025171156050417,0.0505014891588455,1.0,0.4286498212452211,8.744771161720388,电力、热力生产和供应业,D44,D,D,0.7164172535005671,0.0057493562784943,0.5816059847235219,0.025171156050417,0.0505014891588455,0.4286498212452211
600011,2020,66212185652.0,243701964464.0,438205752374.0,154236229962.0,296730398479.0,5703720485.0,21302603669.0,1,1.0,218679.59,0.6771485697562145,0.0130160785295488,26.805954391301395,0.5561359319080895,413596544694.0,0.0595005156491506,0.0486132451561672,1.0,0.429290742313353,10.083474923191105,电力、热力生产和供应业,D44,D,D,0.6771485697562145,0.0130160785295488,0.5561359319080895,0.0595005156491506,0.0486132451561672,0.429290742313353
600011,2021,92471124604.0,266132642178.0,490068485832.0,186398300837.0,366176481079.0,-12673425475.0,21682464276.0,1,1.0,238289.96,0.747194507839724,-0.0258605191751598,26.917810985288668,0.5430519404368163,438205752374.0,0.1183524706762319,0.0442437432784301,1.0,0.4960942465074473,8.96762701997018,电力、热力生产和供应业,D44,D,D,0.747194507839724,-0.0258605191751598,0.5430519404368163,0.1183524706762319,0.0442437432784301,0.4960942465074473
600011,2022,86721861527.0,289311617068.0,502605977488.0,171333345746.0,376061926739.0,-10084887416.0,23913293136.0,1,1.0,266432.08,0.7482241429330766,-0.0200651959342063,26.943072355116897,0.5756231123910728,490068485832.0,0.0255831419861957,0.0475786087056056,1.0,0.506158688195842,11.81003177809088,电力、热力生产和供应业,D44,D,D,0.7482241429330766,-0.0200651959342063,0.5756231123910728,0.0255831419861957,0.0475786087056056,0.506158688195842
600011,2023,90744158017.0,307866954810.0,541159281130.0,163999354173.0,369796719577.0,9082466199.0,25130927021.0,1,1.0,292271.33,0.6833417303770968,0.0167833510681639,27.01697949229352,0.5689026605385756,502605977488.0,0.0767068148188119,0.0464390575885973,1.0,0.553320215647164,9.698250300789612,电力、热力生产和供应业,D44,D,D,0.6833417303770968,0.0167833510681639,0.5689026605385756,0.0767068148188119,0.0464390575885973,0.553320215647164
600011,2024,96299654504.0,328511290218.0,586842753960.0,178738066434.0,383794927590.0,14109545944.0,25876059221.0,1,1.0,313532.23,0.6539996021083357,0.0240431458832696,27.098022740070316,0.5597944048916241,541159281130.0,0.0844177942113602,0.0440936844604265,1.0,0.5387752951862617,7.274370702045929,电力、热力生产和供应业,D44,D,D,0.6539996021083357,0.0240431458832696,0.5597944048916241,0.0844177942113602,0.0440936844604265,0.5387752951862617
600011,2025,91469357295.0,357935104831.0,611789826893.0,174781263127.0,399271744759.0,19505063011.0,27533912662.0,1,1.0,340294.81,0.6526289375989106,0.0318819669003933,27.13965464036707,0.5850622045299254,586842753960.0,0.0425106602486914,0.0450055091661659,1.0,0.5233361726453271,8.535830590686011,电力、热力生产和供应业,D44,D,D,0.6526289375989106,0.0318819669003933,0.5850622045299254,0.0425106602486914,0.0450055091661659,0.5233361726453271
600012,2011,747428533.1,750231825.7,10106000905.0,790019947.0,3545426725.0,935033341.9,488287795.6,1,1.0,85159.09,0.3508239073327097,0.0925225864008568,23.03639523336689,0.074236271375042,9411387700.0,0.0738056094533221,0.0483166190256738,1.0,0.946088179087458,17.322971438522305,多式联运和运输代理业,G58,G,G,0.3508239073327097,0.0925225864008568,0.074236271375042,0.0738056094533221,0.0483166190256738,0.946088179087458
600012,2012,1012997212.0,629191853.8,11334161449.0,911340496.4,4013930560.0,838068612.8,526762723.3,1,1.0,97414.88,0.3541444665369703,0.0739418276835947,23.151087139254464,0.0555128720047933,10106000905.0,0.1215278482106963,0.0464756678886443,1.0,1.1115463605552116,14.391640399163496,道路运输业,G54,G,G,0.3541444665369703,0.0739418276835947,0.0555128720047933,0.1215278482106963,0.0464756678886443,1.1115463605552116
600012,2013,1348066288.0,883090513.4,12202968076.0,2921610697.0,4309274261.0,917211861.2,570852840.4,1,1.0,110652.5,0.3531332897178678,0.0751630140706433,23.22494504401468,0.0723668625452527,11334161449.0,0.0766538072454097,0.0467798355977605,1.0,0.4614120181666353,13.58890962037831,道路运输业,G54,G,G,0.3531332897178678,0.0751630140706433,0.0723668625452527,0.0766538072454097,0.0467798355977605,0.4614120181666353
600012,2014,755861723.0,820517126.6,11532440474.0,1268458552.0,3082747117.0,867661583.1,616276380.5,1,1.0,122837.48,0.2673109064772616,0.0752365975836729,23.16842981179611,0.0711486114712548,12202968076.0,-0.0549479108544707,0.0534385052226717,1.0,0.5958899656659811,11.011933756580271,道路运输业,G54,G,G,0.2673109064772616,0.0752365975836729,0.0711486114712548,-0.0549479108544707,0.0534385052226717,0.5958899656659811
600012,2015,1222368238.0,950548376.8,12140702151.0,1069613286.0,3233917418.0,967459887.8,619428202.3,1,1.0,139227.81,0.2663698835354123,0.0796873093308126,23.219829458714116,0.0782943494517494,11532440474.0,0.0527435349327258,0.0510207889622742,1.0,1.142813252228058,13.343101795966517,道路运输业,G54,G,G,0.2663698835354123,0.0796873093308126,0.0782943494517494,0.0527435349327258,0.0510207889622742,1.142813252228058
600012,2016,2276162637.0,882952667.0,13120801928.0,946150203.8,3700660251.0,909040451.3,690267186.5,1,1.0,155006.67,0.282045279801285,0.0692823850469149,23.297464741155423,0.067294108381879,12140702151.0,0.0807284261494934,0.0526086126661937,1.0,2.405709609170197,11.333123748768315,道路运输业,G54,G,G,0.282045279801285,0.0692823850469149,0.067294108381879,0.0807284261494934,0.0526086126661937,2.405709609170197
600012,2017,2340222182.0,944514977.8,14176003506.0,1214456173.0,4145963070.0,1085625160.0,687450917.4,1,1.0,169023.53,0.2924634625157379,0.0765818913306919,23.37481647812852,0.0666277330843092,13120801928.0,0.0804220339420095,0.0484939861300849,1.0,1.9269712930184104,9.042746354076248,道路运输业,G54,G,G,0.2924634625157379,0.0765818913306919,0.0666277330843092,0.0804220339420095,0.0484939861300849,1.9269712930184104
600012,2018,2693590444.0,824626126.8,14780287814.0,1431532277.0,4199188861.0,1096642038.0,722649436.6,1,1.0,182674.42,0.2841073809822902,0.0741962573260077,23.416560225483902,0.0557922915424493,14176003506.0,0.0426272685206543,0.0488927851537167,1.0,1.8816134901581405,8.076325231167525,道路运输业,G54,G,G,0.2841073809822902,0.0741962573260077,0.0557922915424493,0.0426272685206543,0.0488927851537167,1.8816134901581405
600012,2019,2744428474.0,1050931028.0,15920011668.0,2103501303.0,4350269318.0,1059204629.0,715038718.1,1,1.0,198648.88,0.273257922715236,0.0665329053199786,23.49084275027695,0.0660132071455966,14780287814.0,0.0771110730956433,0.0449144594245029,1.0,1.304695400038932,8.744771161720388,道路运输业,G54,G,G,0.273257922715236,0.0665329053199786,0.0660132071455966,0.0771110730956433,0.0449144594245029,1.304695400038932
600012,2020,3564187638.0,905433055.3,16240743095.0,2124367260.0,4326109729.0,865950245.0,746473296.2,1,1.0,218679.59,0.2663738785654376,0.0533196196710111,23.5107889277144,0.0557507159619287,15920011668.0,0.0201464316539846,0.0459630013130258,1.0,1.6777643419339836,10.083474923191105,道路运输业,G54,G,G,0.2663738785654376,0.0533196196710111,0.0557507159619287,0.0201464316539846,0.0459630013130258,1.6777643419339836
600012,2021,4484275622.0,1002934766.0,19920862969.0,2796884605.0,7975853576.0,1545315859.0,930836707.7,1,1.0,238289.96,0.4003769108000835,0.0775727367536614,23.71503340990145,0.0503459497493017,16240743095.0,0.2265979981625957,0.0467267261036094,1.0,1.60331091743415,8.96762701997018,道路运输业,G54,G,G,0.4003769108000835,0.0775727367536614,0.0503459497493017,0.2265979981625957,0.0467267261036094,1.60331091743415
600012,2022,5213959476.0,953673923.7,21303368819.0,1378200484.0,7798806600.0,1414004002.0,942418931.0,1,1.0,266432.08,0.3660832550129075,0.0663746665616041,23.782131057672167,0.0447663433798995,19920862969.0,0.0693998975923581,0.0442380235260949,1.0,3.7831647402033566,11.81003177809088,道路运输业,G54,G,G,0.3660832550129075,0.0663746665616041,0.0447663433798995,0.0693998975923581,0.0442380235260949,3.7831647402033566
600012,2023,4267193811.0,1078332636.0,21738743119.0,1460530427.0,7623858821.0,1678370211.0,921564798.7,1,1.0,292271.33,0.350703754088553,0.0772064052559266,23.802361902754736,0.0496041850302523,21303368819.0,0.0204368756744097,0.0423927360314837,1.0,2.9216740248027713,9.698250300789612,道路运输业,G54,G,G,0.350703754088553,0.0772064052559266,0.0496041850302523,0.0204368756744097,0.0423927360314837,2.9216740248027713
600012,2024,5363222179.0,1034076230.0,24414336538.0,1488369399.0,9552972470.0,1690892949.0,883058894.5,1,1.0,313532.23,0.3912853603509215,0.0692581977957168,23.91843635973078,0.042355286959795,21738743119.0,0.1230794901229358,0.0361696863285861,1.0,3.603421423877313,7.274370702045929,道路运输业,G54,G,G,0.3912853603509215,0.0692581977957168,0.042355286959795,0.1230794901229358,0.0361696863285861,3.603421423877313
600012,2025,5551003712.0,1802649455.0,30408343194.0,2999222168.0,16203272091.0,1859360407.0,1359258343.0,1,1.0,340294.81,0.5328561305568643,0.061146389829186,24.137982854875904,0.0592814098255668,24414336538.0,0.2455117568593581,0.0447001776561177,1.0,1.8508144449004351,8.535830590686011,道路运输业,G54,G,G,0.5328561305568643,0.061146389829186,0.0592814098255668,0.2455117568593581,0.0447001776561177,1.8508144449004351
600017,2011,2129262880.0,5985919895.0,10428684137.0,1446019151.0,3605291283.0,499404124.1,417816240.7,1,1.0,85159.09,0.3457091264475795,0.0478875491422892,23.06782593663862,0.573986115253267,8657153558.0,0.2046319921590098,0.0400641380265442,1.0,1.4724997788082546,17.322971438522305,多式联运和运输代理业,G58,G,G,0.3457091264475795,0.0478875491422892,0.573986115253267,0.2046319921590098,0.0400641380265442,1.4724997788082546
600017,2012,2564970932.0,8082441057.0,13816471938.0,3110781715.0,4786121720.0,809752019.0,600499478.4,1,1.0,97414.88,0.3464069366968087,0.0586077272572679,23.34912733600878,0.5849858844768132,10428684137.0,0.3248528535810615,0.0434625772118005,1.0,0.8245422427526388,14.391640399163496,水上运输业,G55,G,G,0.3464069366968087,0.0586077272572679,0.5849858844768132,0.3248528535810615,0.0434625772118005,0.8245422427526388
600017,2013,2392405731.0,9255222492.0,15888509001.0,2826839051.0,5483405355.0,832650250.5,658089111.5,1,1.0,110652.5,0.3451176793653125,0.0524058141923571,23.4888619805563,0.5825104477341133,13816471938.0,0.1499686079266873,0.0414191861211508,1.0,0.8463183392608368,13.58890962037831,水上运输业,G55,G,G,0.3451176793653125,0.0524058141923571,0.5825104477341133,0.1499686079266873,0.0414191861211508,0.8463183392608368
600017,2014,2611742302.0,9899565160.0,17563848459.0,2363366892.0,6572569932.0,720754517.9,766403559.1,1,1.0,122837.48,0.3742101252662601,0.0410362523670416,23.58910856167653,0.5636330319695569,15888509001.0,0.105443465959868,0.0436352864743194,1.0,1.105093885693648,11.011933756580271,水上运输业,G55,G,G,0.3742101252662601,0.0410362523670416,0.5636330319695569,0.105443465959868,0.0436352864743194,1.105093885693648
600017,2015,2647408538.0,10488666806.0,18596323369.0,3006880171.0,7350692391.0,371712516.4,787514084.5,1,1.0,139227.81,0.3952766493216383,0.0199884949849626,23.646229729793273,0.5640183060854151,17563848459.0,0.058784093498082,0.0423478377351075,1.0,0.8804502964677671,13.343101795966517,水上运输业,G55,G,G,0.3952766493216383,0.0199884949849626,0.5640183060854151,0.058784093498082,0.0423478377351075,0.8804502964677671
600017,2016,2742913899.0,12116046144.0,19844195818.0,5687341520.0,8384154759.0,228305984.1,813824048.0,1,1.0,155006.67,0.4224990942386799,0.0115049249762447,23.71117739920591,0.6105586870398619,18596323369.0,0.0671031807868107,0.0410106842052933,1.0,0.4822840143069165,11.333123748768315,水上运输业,G55,G,G,0.4224990942386799,0.0115049249762447,0.6105586870398619,0.0671031807868107,0.0410106842052933,0.4822840143069165
600017,2017,2622546466.0,10210134259.0,20149477950.0,4799039228.0,8296541036.0,447248932.9,843235837.1,1,1.0,169023.53,0.4117496769190489,0.0221965518913109,23.726444216814897,0.5067195430241903,19844195818.0,0.0153839507934652,0.0418490165944969,1.0,0.5464732296203685,9.042746354076248,水上运输业,G55,G,G,0.4117496769190489,0.0221965518913109,0.5067195430241903,0.0153839507934652,0.0418490165944969,0.5464732296203685
600017,2018,2816182017.0,10171893511.0,21521075948.0,4977118671.0,9009420707.0,735274039.0,571226457.5,1,1.0,182674.42,0.4186324479672339,0.0341653010647142,23.7922985685738,0.4726480002941161,20149477950.0,0.0680711431533639,0.0265426532985719,1.0,0.5658257725315949,8.076325231167525,水上运输业,G55,G,G,0.4186324479672339,0.0341653010647142,0.4726480002941161,0.0680711431533639,0.0265426532985719,0.5658257725315949
600017,2019,2624670897.0,10157915664.0,23247513566.0,5394013812.0,9539069348.0,714499832.9,591740186.7,1,1.0,198648.88,0.4103264343052626,0.0307344624564483,23.869464019863074,0.4369463269764976,21521075948.0,0.0802207855300302,0.0254539129537462,1.0,0.4865895766082254,8.744771161720388,水上运输业,G55,G,G,0.4103264343052626,0.0307344624564483,0.4369463269764976,0.0802207855300302,0.0254539129537462,0.4865895766082254
600017,2020,2540813547.0,12099329433.0,25491650546.0,5255523336.0,11418878986.0,733682309.2,627204515.0,1,1.0,218679.59,0.4479458466369014,0.0287812791045468,23.9616168059254,0.4746389179926427,23247513566.0,0.0965323441420462,0.0246043116693523,1.0,0.4834558586383946,10.083474923191105,水上运输业,G55,G,G,0.4479458466369014,0.0287812791045468,0.4746389179926427,0.0965323441420462,0.0246043116693523,0.4834558586383946
600017,2021,2139852758.0,13047622846.0,29202895994.0,6950539319.0,14439642586.0,820343726.6,969935935.9,1,1.0,238289.96,0.4944592683193733,0.0280911772164153,24.09753371917956,0.4467920869451013,25491650546.0,0.1455867065690003,0.0332136900429081,1.0,0.4499960457155305,8.96762701997018,水上运输业,G55,G,G,0.4944592683193733,0.0280911772164153,0.4467920869451013,0.1455867065690003,0.0332136900429081,0.3078685926069789
600017,2022,2393279259.0,16032072135.0,32887553911.0,8979340090.0,17543653534.0,731311636.0,1191265788.0,1,1.0,266432.08,0.5334435507571185,0.0222367293712104,24.216360122566513,0.4874814398901739,29202895994.0,0.1261744012565413,0.0362223895162222,1.0,0.4529481533581045,11.81003177809088,水上运输业,G55,G,G,0.5334435507571185,0.0222367293712104,0.4874814398901739,0.1261744012565413,0.0362223895162222,0.2665317534487103
600017,2023,2848853046.0,20301465236.0,39311496831.0,9742076411.0,23882403318.0,756658725.7,1609144844.0,1,1.0,292271.33,0.6075170177485324,0.0192477719419556,24.394782853269085,0.5164256482849263,32887553911.0,0.1953305173557272,0.0409331868210897,1.0,0.4274398216992499,9.698250300789612,水上运输业,G55,G,G,0.6075170177485324,0.0192477719419556,0.5164256482849263,0.1953305173557272,0.0409331868210897,0.2924277049175364
600017,2024,3166495188.0,20481492995.0,40309347528.0,11109601052.0,24315847448.0,766037406.0,1664644462.0,1,1.0,313532.23,0.6032309858429123,0.0190039644146531,24.41984922758874,0.5081077777498875,39311496831.0,0.0253831773765765,0.0412967354741649,1.0,0.3819987808088505,7.274370702045929,水上运输业,G55,G,G,0.6032309858429123,0.0190039644146531,0.5081077777498875,0.0253831773765765,0.0412967354741649,0.2850233031032157
600017,2025,3576957787.0,22402601245.0,40225483053.0,9811808396.0,24084114426.0,574468879.9,1749934492.0,1,1.0,340294.81,0.5987277864200519,0.0142812176834047,24.41776653852839,0.5569255990160005,40309347528.0,-0.0020805217683502,0.0435031318255229,1.0,0.3747750261641227,8.535830590686011,水上运输业,G55,G,G,0.5987277864200519,0.0142812176834047,0.5569255990160005,-0.0020805217683502,0.0435031318255229,0.3645564245280437
600018,2011,17510517638.0,36186973942.0,83257505210.0,15505270749.0,31913888615.0,5792714097.0,2493338094.0,1,1.0,85159.09,0.3833154564805149,0.0695758788638821,25.145204114416128,0.4346391817857834,65894668683.0,0.2634937981178346,0.0299473073053422,1.0,1.1293267896743646,17.322971438522305,多式联运和运输代理业,G58,G,G,0.3833154564805149,0.0695758788638821,0.4346391817857834,0.2634937981178346,0.0299473073053422,1.1293267896743646
600018,2012,18904584994.0,36452144147.0,87102992260.0,16164663378.0,33514221605.0,5839315409.0,2817518238.0,1,1.0,97414.88,0.3847654453128428,0.067039205628778,25.19035707452017,0.4184947405502599,83257505210.0,0.0461878726764697,0.0323469741382682,1.0,1.1695006912255912,14.391640399163496,水上运输业,G55,G,G,0.3847654453128428,0.067039205628778,0.4184947405502599,0.0461878726764697,0.0323469741382682,1.1695006912255912
600018,2013,18789128336.0,34930935462.0,88611621861.0,20722019665.0,32763272756.0,6275614832.0,2821302870.0,1,1.0,110652.5,0.3697401319140042,0.0708215773529594,25.20752885820117,0.3942026421409391,87102992260.0,0.0173200663014742,0.0318389711275753,1.0,0.906722831063388,13.58890962037831,水上运输业,G55,G,G,0.3697401319140042,0.0708215773529594,0.3942026421409391,0.0173200663014742,0.0318389711275753,0.906722831063388
600018,2014,17605428438.0,35637731773.0,94279500358.0,20628771978.0,34052102219.0,7847793313.0,2832766547.0,1,1.0,122837.48,0.3611824637349231,0.0832396574356058,25.26952961544578,0.3780008553044479,88611621861.0,0.0639631504080906,0.0300464739019973,1.0,0.8534404499102365,11.011933756580271,水上运输业,G55,G,G,0.3611824637349231,0.0832396574356058,0.3780008553044479,0.0639631504080906,0.0300464739019973,0.8534404499102365
600018,2015,18992388306.0,35514712289.0,98514917311.0,18512874916.0,31370354560.0,7865271964.0,3007303380.0,1,1.0,139227.81,0.3184325320090101,0.0798383856849847,25.313473818439576,0.3605008587367965,94279500358.0,0.0449240496281502,0.0305263757214178,1.0,1.0259016166951775,13.343101795966517,水上运输业,G55,G,G,0.3184325320090101,0.0798383856849847,0.3605008587367965,0.0449240496281502,0.0305263757214178,1.0259016166951775
600018,2016,23746561064.0,34688018591.0,116784776870.02,33923044882.0,48546403552.0,8087901516.0,3210807410.0,1,1.0,155006.67,0.4156911958313842,0.0692547584776544,25.48359856382924,0.2970251733203835,98514917311.0,0.1854527218588044,0.0274933728183904,1.0,0.7000126653312371,11.333123748768315,水上运输业,G55,G,G,0.4156911958313842,0.0692547584776544,0.2970251733203835,0.1854527218588044,0.0274933728183904,0.7000126653312371
600018,2017,50265638310.0,32988066939.0,141234904994.02,38083862202.0,64178438074.0,12846413456.0,3405896938.0,1,1.0,169023.53,0.4544091850149747,0.0909577802777856,25.673690333963272,0.2335687976028075,116784776870.02,0.2093605757470656,0.0241151218117377,1.0,1.3198671406641174,9.042746354076248,水上运输业,G55,G,G,0.4544091850149747,0.0909577802777856,0.2335687976028075,0.2093605757470656,0.0241151218117377,1.3198671406641174
600018,2018,47842620837.0,31839694614.0,144367034015.9,31676398710.0,62016719566.0,11472021103.0,3481883863.0,1,1.0,182674.42,0.4295767381296324,0.0794642709203024,25.695624741052793,0.2205468501243386,141234904994.02,0.0221767347244126,0.0241182752470797,1.0,1.5103554313418983,8.076325231167525,水上运输业,G55,G,G,0.4295767381296324,0.0794642709203024,0.2205468501243386,0.0221767347244126,0.0241182752470797,1.5103554313418983
600018,2019,40399631517.0,30239894370.0,142177295917.96,19339272490.0,51388438262.0,9925845382.0,3442489229.0,1,1.0,198648.88,0.3614391308416251,0.0698131534849802,25.680340678543864,0.2126914439802625,144367034015.9,-0.0151678540247549,0.0242126508791277,1.0,2.0889943785574117,8.744771161720388,水上运输业,G55,G,G,0.3614391308416251,0.0698131534849802,0.2126914439802625,-0.0151678540247549,0.0242126508791277,2.0889943785574117
600018,2020,43653716115.0,31203395391.0,155924749976.52,22405787626.0,59945150326.0,9183403329.0,3581612162.0,1,1.0,218679.59,0.3844492316648054,0.0588963800190982,25.77263935587179,0.2001182967790474,142177295917.96,0.0966923303035151,0.0229701324679971,1.0,1.9483232120054372,10.083474923191105,水上运输业,G55,G,G,0.3844492316648054,0.0588963800190982,0.2001182967790474,0.0966923303035151,0.0229701324679971,1.9483232120054372
600018,2021,50550358637.0,32277013834.0,170787478512.86,29281912322.0,62981849267.0,15480719994.0,3687595514.0,1,1.0,238289.96,0.3687732251533743,0.0906431790480139,25.863685804798873,0.1889893457942796,155924749976.52,0.0953198805101698,0.0215917205764141,1.0,1.7263339252273031,8.96762701997018,水上运输业,G55,G,G,0.3687732251533743,0.0906431790480139,0.1889893457942796,0.0953198805101698,0.0215917205764141,1.7263339252273031
600018,2022,46525054810.0,32830902088.0,181801705598.86,25863891496.0,60634657167.0,17910112649.0,4000313124.0,1,1.0,266432.08,0.333520837812097,0.0985145468795442,25.926182400377684,0.180586326073532,170787478512.86,0.0644908349365357,0.0220037161412917,1.0,1.7988420194693195,11.81003177809088,水上运输业,G55,G,G,0.333520837812097,0.0985145468795442,0.180586326073532,0.0644908349365357,0.0220037161412917,1.7988420194693195
600018,2023,53049570241.0,36073666335.0,203575515172.97,22835359506.0,67389102866.0,14007787452.0,4373673991.0,1,1.0,292271.33,0.3310275442935373,0.0688088026700958,26.039302854926245,0.177200417763156,181801705598.86,0.1197668058304869,0.0214842830547861,1.0,2.3231326937095607,9.698250300789612,水上运输业,G55,G,G,0.3310275442935373,0.0688088026700958,0.177200417763156,0.1197668058304869,0.0214842830547861,2.3231326937095607
600018,2024,48744038847.0,38622419823.0,212055541073.03,23068287469.0,64646735983.0,16063786892.0,4537706670.0,1,1.0,313532.23,0.3048575654089428,0.0757527335089432,26.080114063499572,0.1821335091154198,203575515172.97,0.0416554313658735,0.0213986705890286,1.0,2.113032400541393,7.274370702045929,水上运输业,G55,G,G,0.3048575654089428,0.0757527335089432,0.1821335091154198,0.0416554313658735,0.0213986705890286,2.113032400541393
600018,2025,47413401187.0,38662628160.0,221735642992.73,27825518945.0,65804035282.0,14953696046.0,4836878496.0,1,1.0,340294.81,0.2967679638413275,0.0674392977338798,26.12475171192615,0.174363614429222,212055541073.03,0.0456488987305749,0.021813716688564,1.0,1.703953887822091,8.535830590686011,水上运输业,G55,G,G,0.2967679638413275,0.0674392977338798,0.174363614429222,0.0456488987305749,0.021813716688564,1.703953887822091
600026,2011,5861182572.0,33310301494.0,51588814094.0,6479463503.0,27247206234.0,1078764378.0,1746247092.0,1,1.0,85159.09,0.5281611278048155,0.0209108194662971,24.666570704809473,0.6456884516342106,40710176244.0,0.2672215856988172,0.03384933580404,1.0,0.9045783758618696,17.322971438522305,水上运输业,G55,G,G,0.5281611278048155,0.0209108194662971,0.6456884516342106,0.2672215856988172,0.03384933580404,0.9045783758618696
